,station,date,prcp,tobs,name,latitude,longitude,elevation
6038,USC00519281,2012-04-12,0.47,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6039,USC00519281,2012-04-13,0.37,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6040,USC00519281,2012-04-14,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6041,USC00519281,2012-04-15,0.04,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6042,USC00519281,2012-04-16,0.05,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6043,USC00519281,2012-04-20,0.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6044,USC00519281,2012-04-22,0.19,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6045,USC00519281,2012-04-23,0.16,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6046,USC00519281,2012-04-24,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6047,USC00519281,2012-04-25,0.02,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6048,USC00519281,2012-04-26,0.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6049,USC00519281,2012-04-27,0.38,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6050,USC00519281,2012-04-28,0.12,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6051,USC00519281,2012-04-30,0.05,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6052,USC00519281,2012-05-02,0.18,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6053,USC00519281,2012-05-03,0.14,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6054,USC00519281,2012-05-04,0.18,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6055,USC00519281,2012-05-05,0.18,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6056,USC00519281,2012-05-06,0.01,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6057,USC00519281,2012-05-07,0.06,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6058,USC00519281,2012-05-08,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6059,USC00519281,2012-05-09,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6060,USC00519281,2012-05-11,0.06,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6061,USC00519281,2012-05-16,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6062,USC00519281,2012-05-17,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6063,USC00519281,2012-05-18,0.05,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6064,USC00519281,2012-05-19,0.16,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6065,USC00519281,2012-05-21,0.08,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6066,USC00519281,2012-05-24,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6067,USC00519281,2012-05-25,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6068,USC00519281,2012-05-26,0.08,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6069,USC00519281,2012-05-27,0.02,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6070,USC00519281,2012-05-28,0.06,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6071,USC00519281,2012-05-30,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6072,USC00519281,2012-05-31,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6073,USC00519281,2012-06-01,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6074,USC00519281,2012-06-02,0.08,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6075,USC00519281,2012-06-06,0.1,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6076,USC00519281,2012-06-07,0.07,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6077,USC00519281,2012-06-08,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6078,USC00519281,2012-06-11,0.11,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6079,USC00519281,2012-06-12,0.16,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6080,USC00519281,2012-06-13,0.07,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6081,USC00519281,2012-06-14,0.21,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6082,USC00519281,2012-06-17,0.02,78,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6083,USC00519281,2012-06-19,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6084,USC00519281,2012-06-20,0.33,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6085,USC00519281,2012-06-21,0.26,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6086,USC00519281,2012-06-22,0.03,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6087,USC00519281,2012-06-23,0.35,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6088,USC00519281,2012-06-24,0.14,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6089,USC00519281,2012-06-25,0.13,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6090,USC00519281,2012-06-26,0.22,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6091,USC00519281,2012-06-27,0.43,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6092,USC00519281,2012-06-28,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6093,USC00519281,2012-06-29,0.14,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6094,USC00519281,2012-06-30,0.01,78,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6095,USC00519281,2012-07-01,0.14,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6096,USC00519281,2012-07-02,0.23,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6097,USC00519281,2012-07-03,0.55,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6098,USC00519281,2012-07-04,0.3,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6099,USC00519281,2012-07-05,0.18,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6100,USC00519281,2012-07-06,0.14,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6101,USC00519281,2012-07-07,0.21,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6102,USC00519281,2012-07-10,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6103,USC00519281,2012-07-11,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6104,USC00519281,2012-07-13,0.23,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6105,USC00519281,2012-07-14,0.14,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6106,USC00519281,2012-07-15,0.02,80,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6107,USC00519281,2012-07-16,0.13,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6108,USC00519281,2012-07-17,0.21,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6109,USC00519281,2012-07-18,0.12,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6110,USC00519281,2012-07-19,0.13,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6111,USC00519281,2012-07-20,0.08,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6112,USC00519281,2012-07-21,0.23,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6113,USC00519281,2012-07-22,0.03,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6114,USC00519281,2012-07-23,0.18,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6115,USC00519281,2012-07-24,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6116,USC00519281,2012-07-25,0.04,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6117,USC00519281,2012-07-28,0.42,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6118,USC00519281,2012-07-29,0.24,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6119,USC00519281,2012-07-30,0.12,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6120,USC00519281,2012-07-31,0.09,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6121,USC00519281,2012-08-04,0.02,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6122,USC00519281,2012-08-05,0.18,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6123,USC00519281,2012-08-07,0.04,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6124,USC00519281,2012-08-08,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6125,USC00519281,2012-08-09,0.04,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6126,USC00519281,2012-08-10,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6127,USC00519281,2012-08-11,0.11,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6128,USC00519281,2012-08-12,0.07,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6129,USC00519281,2012-08-13,0.01,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6130,USC00519281,2012-08-14,0.03,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6131,USC00519281,2012-08-16,0.01,82,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6132,USC00519281,2012-08-18,0.28,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6133,USC00519281,2012-08-19,0.04,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6134,USC00519281,2012-08-20,0.02,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6135,USC00519281,2012-08-22,0.68,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6136,USC00519281,2012-08-23,0.06,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6137,USC00519281,2012-08-24,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6138,USC00519281,2012-08-27,0.03,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6139,USC00519281,2012-08-28,0.76,79,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6140,USC00519281,2012-08-29,0.3,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6141,USC00519281,2012-08-30,0.32,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6142,USC00519281,2012-08-31,0.03,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6143,USC00519281,2012-09-01,0.02,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6144,USC00519281,2012-09-02,0.33,78,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6145,USC00519281,2012-09-03,0.07,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6146,USC00519281,2012-09-04,0.02,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6147,USC00519281,2012-09-05,0.06,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6148,USC00519281,2012-09-06,0.06,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6149,USC00519281,2012-09-07,0.13,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6150,USC00519281,2012-09-08,0.05,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6151,USC00519281,2012-09-09,0.29,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6152,USC00519281,2012-09-10,0.43,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6153,USC00519281,2012-09-11,0.2,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6154,USC00519281,2012-09-12,0.03,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6155,USC00519281,2012-09-14,0.1,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6156,USC00519281,2012-09-15,0.09,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6157,USC00519281,2012-09-16,0.14,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6158,USC00519281,2012-09-17,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6159,USC00519281,2012-09-19,0.53,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6160,USC00519281,2012-09-20,0.39,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6161,USC00519281,2012-09-21,0.73,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6162,USC00519281,2012-09-23,0.06,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6163,USC00519281,2012-09-24,0.15,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6164,USC00519281,2012-09-25,0.05,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6165,USC00519281,2012-09-26,0.02,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6166,USC00519281,2012-09-28,0.1,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6167,USC00519281,2012-09-29,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6168,USC00519281,2012-09-30,0.01,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6169,USC00519281,2012-10-01,0.12,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6170,USC00519281,2012-10-02,0.12,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6171,USC00519281,2012-10-08,0.12,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6172,USC00519281,2012-10-09,0.01,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6173,USC00519281,2012-10-11,0.05,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6174,USC00519281,2012-10-14,0.04,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6175,USC00519281,2012-10-15,0.23,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6176,USC00519281,2012-10-16,0.03,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6177,USC00519281,2012-10-17,0.23,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6178,USC00519281,2012-10-18,0.03,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6179,USC00519281,2012-10-19,0.09,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6180,USC00519281,2012-10-21,0.12,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6181,USC00519281,2012-10-24,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6182,USC00519281,2012-10-25,0.28,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6183,USC00519281,2012-10-26,0.01,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6184,USC00519281,2012-10-28,0.09,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6185,USC00519281,2012-10-29,0.04,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6186,USC00519281,2012-10-30,0.03,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6187,USC00519281,2012-10-31,0.05,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6188,USC00519281,2012-11-01,0.04,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6189,USC00519281,2012-11-06,0.13,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6190,USC00519281,2012-11-07,0.24,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6191,USC00519281,2012-11-08,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6192,USC00519281,2012-11-09,0.08,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6193,USC00519281,2012-11-10,0.07,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6194,USC00519281,2012-11-13,0.02,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6195,USC00519281,2012-11-14,0.12,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6196,USC00519281,2012-11-15,0.11,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6197,USC00519281,2012-11-16,0.17,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6198,USC00519281,2012-11-17,0.13,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6199,USC00519281,2012-11-18,0.19,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6200,USC00519281,2012-11-19,0.19,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6201,USC00519281,2012-11-22,0.2,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6202,USC00519281,2012-11-23,0.02,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6203,USC00519281,2012-11-24,0.06,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6204,USC00519281,2012-11-25,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6205,USC00519281,2012-11-30,0.01,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6206,USC00519281,2012-12-04,0.02,67,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6207,USC00519281,2012-12-05,0.32,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6208,USC00519281,2012-12-06,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6209,USC00519281,2012-12-10,0.08,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6210,USC00519281,2012-12-12,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6211,USC00519281,2012-12-13,0.13,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6212,USC00519281,2012-12-14,0.25,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6213,USC00519281,2012-12-15,0.21,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6214,USC00519281,2012-12-16,0.08,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6215,USC00519281,2012-12-17,0.14,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6216,USC00519281,2012-12-18,0.46,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6217,USC00519281,2012-12-19,0.25,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6218,USC00519281,2012-12-20,0.34,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6219,USC00519281,2012-12-21,0.05,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6220,USC00519281,2012-12-22,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6221,USC00519281,2012-12-23,0.1,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6222,USC00519281,2012-12-25,0.04,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6223,USC00519281,2012-12-29,0.01,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6224,USC00519281,2012-12-30,0.35,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6225,USC00519281,2012-12-31,0.42,66,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6226,USC00519281,2013-01-01,0.36,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6227,USC00519281,2013-01-02,0.19,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6228,USC00519281,2013-01-03,0.71,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6229,USC00519281,2013-01-04,0.26,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6230,USC00519281,2013-01-05,0.19,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6231,USC00519281,2013-01-06,0.25,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6232,USC00519281,2013-01-07,0.11,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6233,USC00519281,2013-01-08,0.16,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6234,USC00519281,2013-01-09,0.58,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6235,USC00519281,2013-01-10,0.14,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6236,USC00519281,2013-01-11,0.01,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6237,USC00519281,2013-01-12,0.13,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6238,USC00519281,2013-01-13,0.03,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6239,USC00519281,2013-01-14,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6240,USC00519281,2013-01-15,0.88,63,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6241,USC00519281,2013-01-16,0.02,54,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6242,USC00519281,2013-01-17,0.04,61,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6243,USC00519281,2013-01-19,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6244,USC00519281,2013-01-23,0.99,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6245,USC00519281,2013-01-24,0.97,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6246,USC00519281,2013-01-25,0.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6247,USC00519281,2013-01-26,0.06,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6248,USC00519281,2013-01-27,0.06,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6249,USC00519281,2013-01-28,2.84,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6250,USC00519281,2013-01-29,1.16,65,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6251,USC00519281,2013-01-30,0.13,63,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6252,USC00519281,2013-01-31,0.02,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6253,USC00519281,2013-02-01,0.02,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6254,USC00519281,2013-02-05,0.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6255,USC00519281,2013-02-07,0.26,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6256,USC00519281,2013-02-08,0.07,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6257,USC00519281,2013-02-11,0.14,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6258,USC00519281,2013-02-12,0.06,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6259,USC00519281,2013-02-13,0.05,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6260,USC00519281,2013-02-15,0.01,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6261,USC00519281,2013-02-16,0.06,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6262,USC00519281,2013-02-19,0.06,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6263,USC00519281,2013-02-20,0.29,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6264,USC00519281,2013-02-21,0.14,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6265,USC00519281,2013-02-22,1.02,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6266,USC00519281,2013-02-23,0.43,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6267,USC00519281,2013-02-24,0.24,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6268,USC00519281,2013-02-25,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6269,USC00519281,2013-02-26,0.24,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6270,USC00519281,2013-02-27,0.01,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6271,USC00519281,2013-03-01,0.03,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6272,USC00519281,2013-03-07,0.08,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6273,USC00519281,2013-03-08,0.01,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6274,USC00519281,2013-03-09,0.01,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6275,USC00519281,2013-03-10,2.25,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6276,USC00519281,2013-03-11,1.48,62,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6277,USC00519281,2013-03-12,0.01,64,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6278,USC00519281,2013-03-13,0.04,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6279,USC00519281,2013-03-22,0.09,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6280,USC00519281,2013-03-23,0.16,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6281,USC00519281,2013-03-24,0.86,68,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6282,USC00519281,2013-03-25,1.03,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6283,USC00519281,2013-03-26,0.02,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6284,USC00519281,2013-03-27,0.04,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6285,USC00519281,2013-03-28,0.52,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
6286,USC00519281,2013-03-29,0.28,70,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
